"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","956","0.0-0.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","","","",""
"true","","","","","fullscreen","1","3310","0.0-1.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","","","",""
"","","","","","html-button-response","2","6044","0.0-2.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","2731","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","html-keyboard-response","3","7051","0.0-3.0-0.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","4","11311","0.0-3.0-1.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","4254","<p>As the military commander, you could choose to launch a missile to kill <strong>2 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/3.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","5","12328","0.0-3.0-0.1","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","6","14710","0.0-3.0-1.1","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","2377","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF1.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","7","15723","0.0-3.0-0.2","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","8","18329","0.0-3.0-1.2","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","2601","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/12.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","9","19347","0.0-3.0-0.3","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","10","23352","0.0-3.0-1.3","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","4002","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF2.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","11","24371","0.0-3.0-0.4","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","12","27873","0.0-3.0-1.4","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","3499","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/8.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","13","28877","0.0-3.0-0.5","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","14","30954","0.0-3.0-1.5","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","2075","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/10.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","15","31973","0.0-3.0-0.6","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","16","34572","0.0-3.0-1.6","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","2596","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM5.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","17","35576","0.0-3.0-0.7","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","18","37051","0.0-3.0-1.7","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1471","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/3.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","19","38069","0.0-3.0-0.8","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","20","39964","0.0-3.0-1.8","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1891","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/1.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","21","40979","0.0-3.0-0.9","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","22","41918","0.0-3.0-1.9","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","935","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","23","42921","0.0-3.0-0.10","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","24","43866","0.0-3.0-1.10","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","943","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/8.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","25","44882","0.0-3.0-0.11","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","26","45634","0.0-3.0-1.11","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","750","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/15.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","27","46637","0.0-3.0-0.12","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","28","47681","0.0-3.0-1.12","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1041","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/9.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","29","48697","0.0-3.0-0.13","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","30","49633","0.0-3.0-1.13","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","933","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM3.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","31","50638","0.0-3.0-0.14","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","32","51845","0.0-3.0-1.14","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1202","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF8.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","33","52848","0.0-3.0-0.15","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","34","54098","0.0-3.0-1.15","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1245","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM3.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","35","55102","0.0-3.0-0.16","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","36","55838","0.0-3.0-1.16","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","733","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/11.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","37","56842","0.0-3.0-0.17","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","38","57032","0.0-3.0-1.17","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","186","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/14.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","39","58044","0.0-3.0-0.18","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","40","59065","0.0-3.0-1.18","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1019","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF5.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","41","60083","0.0-3.0-0.19","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","42","60827","0.0-3.0-1.19","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","741","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/6.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","43","61844","0.0-3.0-0.20","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
