"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","1296","0.0-0.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","","","",""
"true","","","","","fullscreen","1","4879","0.0-1.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","","","",""
"","","","","","html-button-response","2","6988","0.0-2.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","2106","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","survey-likert","144","483135","0.0-17.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","26886","","{""caring1"":3,""liking1"":3,""caring2"":3,""protection1"":2,""liking2"":2,""caring3"":3,""protection2"":3,""liking3"":3,""protection3"":3,""caring4"":2,""liking4"":3,""protection4"":3,""caring5"":4,""liking5"":3,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","484506","0.0-18.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","1360","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","501940","0.0-19.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","17426","","{""tenderness-positive1"":3,""tenderness-negative1"":4,""tenderness-negative2"":3,""tenderness-positive2"":3,""tenderness-positive3"":2,""tenderness-negative3"":3,""tenderness-positive4"":3,""tendereness-negative4"":3,""tendernness-negative5"":3,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","147","510579","0.0-20.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","8628","","{""Attention2"":""Other""}","[0]"
"","","","","","html-button-response","148","512881","0.0-21.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","2290","<p><strong>Please indicate the extent you agree with the following statements.</strong></p>","0",""
"","","","","","survey-likert","149","551744","0.0-22.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","38853","","{""Patri5"":3,""Nation2"":4,""Nation8"":3,""Nation3"":2,""Nation6"":2,""Patri10"":2,""Patri7"":3,""Patri3"":3,""Nation5"":2,""Nation7"":2,""Patri11"":3,""Patri4"":3,""Patri9"":2,""Patri2"":3,""Nation4"":3,""Patri12"":2,""Nation1"":3,""Patri8"":3,""Patri6"":2,""Patri1"":4}","[4,13,19,14,17,9,6,2,16,18,10,3,8,1,15,11,12,7,5,0]"
"","","","","","html-button-response","150","553167","0.0-23.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","1412","<p><strong>Please indicate the extent you agree with the following statements. </p><p>(1 = ""never or definitely no"" and 9 = ""always or definitely yes"".)</strong></p>","0",""
"","","","","","survey-likert","151","579308","0.0-24.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","26128","","{""hc3"":6,""vc4"":7,""vi1"":7,""hi4"":6,""hi3"":6,""vi2"":6,""hc4"":6,""vi4"":6,""hi1"":5,""hc2"":5,""hi2"":6,""vi3"":5,""hc1"":6,""vc2"":7,""vc1"":7,""Robot2"":6,""vc3"":6}","[11,16,4,3,2,5,12,8,0,10,1,6,9,14,13,7,15]"
"","","","","","survey-text","152","602365","0.0-25.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","23026","","{""ID"":""A35Q4LCOBIL9P7"",""Comments"":""good""}",""
"","","","","","html-button-response","153","618997","0.0-26.0","9","1","2023-06-20 00:32:54","846205d480aaa49f22c83d5c8cececc8","63.92.71.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36","WebKit","Chrome","114.0.0.0","Windows","10.0","16623","<p><strong>Congratulations! </strong> Your have finished all the survey. Thank you for your participation!</p><p><strong>Here is your complete token:</strong></p>a33ovj6pf6jhxcoa5bsed2flq<p></p><p><strong>Please copy it to the mTurk page.</strong></p>","0",""
