subj_idx,race,outSold,rt,response,stim,stimulus,type,sold,subj_race,com_stim
749,Caucasian,1,1965,1,female,face,Pain,low,same,Pain
749,Caucasian,5,997,1,female,face,Pain,low,same,Pain
749,Caucasian,5,1124,1,male,face,Pain,low,same,Pain
749,Caucasian,1,2302,1,female,face,Pain,low,same,Pain
749,Caucasian,4,1031,1,tree,tree,Pain,low,same,Tree
749,Caucasian,7,1245,0,tree,tree,Pain,high,same,Tree
749,Caucasian,3,1018,1,female,face,Pain,low,same,Pain
749,Caucasian,9,2462,1,female,face,Pain,high,same,Pain
749,Caucasian,1,1155,0,tree,tree,Pain,low,same,Tree
749,Caucasian,10,1099,0,tree,tree,Pain,high,same,Tree
749,Caucasian,9,1219,0,tree,tree,Pain,high,same,Tree
749,Caucasian,3,1069,1,female,face,Pain,low,same,Pain
749,Caucasian,9,997,1,female,face,Pain,high,same,Pain
749,Caucasian,6,32422,1,female,face,Pain,high,same,Pain
749,Caucasian,8,1156,0,tree,tree,Pain,high,same,Tree
749,Caucasian,10,5038,0,tree,tree,Pain,high,same,Tree
749,Caucasian,5,1214,0,tree,tree,Pain,low,same,Tree
749,Caucasian,10,4330,0,tree,tree,Pain,high,same,Tree
749,Caucasian,2,28908,1,female,face,Pain,low,same,Pain
749,Caucasian,6,1683,0,tree,tree,Pain,high,same,Tree
749,Caucasian,7,942,1,male,face,Pain,high,same,Pain
749,Caucasian,6,987,1,female,face,Pain,high,same,Pain
749,Caucasian,6,774,1,female,face,Pain,high,same,Pain
749,Caucasian,3,745,1,male,face,Pain,low,same,Pain
749,Caucasian,4,716,0,tree,tree,Pain,low,same,Tree
749,Caucasian,10,1108,1,female,face,Pain,high,same,Pain
749,Caucasian,6,1117,1,male,face,Pain,high,same,Pain
749,Caucasian,6,851,0,tree,tree,Pain,high,same,Tree
749,Caucasian,1,1472,0,tree,tree,Pain,low,same,Tree
749,Caucasian,8,1047,0,tree,tree,Pain,high,same,Tree
749,Caucasian,9,884,0,tree,tree,Pain,high,same,Tree
749,Caucasian,8,1112,1,female,face,Pain,high,same,Pain
749,Caucasian,9,1193,0,tree,tree,Pain,high,same,Tree
749,Caucasian,10,804,0,tree,tree,Pain,high,same,Tree
749,Caucasian,4,901,0,tree,tree,Pain,low,same,Tree
749,Caucasian,10,937,1,female,face,Pain,high,same,Pain
749,Caucasian,2,1213,0,tree,tree,Pain,low,same,Tree
749,Caucasian,9,938,0,tree,tree,Pain,high,same,Tree
749,Caucasian,1,1537,1,male,face,Pain,low,same,Pain
749,Caucasian,6,1246,1,male,face,Pain,high,same,Pain
749,Caucasian,2,3692,0,tree,tree,Pain,low,same,Tree
749,Caucasian,3,855,0,tree,tree,Pain,low,same,Tree
749,Caucasian,6,1371,1,male,face,Pain,high,same,Pain
749,Caucasian,5,1723,1,male,face,Pain,low,same,Pain
749,Caucasian,4,1228,1,male,face,Pain,low,same,Pain
749,Caucasian,5,2212,0,tree,tree,Pain,low,same,Tree
749,Caucasian,4,846,0,tree,tree,Pain,low,same,Tree
749,Caucasian,5,941,0,tree,tree,Pain,low,same,Tree
749,Caucasian,8,1483,1,male,face,Pain,high,same,Pain
749,Caucasian,9,852,1,male,face,Pain,high,same,Pain
749,Caucasian,6,884,1,male,face,Pain,high,same,Pain
749,Caucasian,1,1104,0,tree,tree,Pain,low,same,Tree
749,Caucasian,1,1434,1,male,face,Pain,low,same,Pain
749,Caucasian,7,2886,0,tree,tree,Pain,high,same,Tree
749,Caucasian,6,836,0,tree,tree,Pain,high,same,Tree
749,Caucasian,6,1757,0,tree,tree,Pain,high,same,Tree
750,Caucasian,3,3449,0,male,face,Pain,low,same,Pain
750,Caucasian,2,16027,1,tree,tree,Pain,low,same,Tree
750,Caucasian,2,261,0,tree,tree,Pain,low,same,Tree
750,Caucasian,6,267,1,tree,tree,Pain,high,same,Tree
750,Caucasian,7,5220,0,tree,tree,Pain,high,same,Tree
750,Caucasian,7,1182,1,male,face,Pain,high,same,Pain
750,Caucasian,8,2475,0,tree,tree,Pain,high,same,Tree
750,Caucasian,3,163,0,female,face,Pain,low,same,Pain
750,Caucasian,10,3836,0,tree,tree,Pain,high,same,Tree
750,Caucasian,7,269,0,male,face,Pain,high,same,Pain
750,Caucasian,4,717,0,female,face,Pain,low,same,Pain
750,Caucasian,5,451,0,female,face,Pain,low,same,Pain
750,Caucasian,8,116,1,female,face,Pain,high,same,Pain
750,Caucasian,8,389,0,tree,tree,Pain,high,same,Tree
750,Caucasian,6,436,0,male,face,Pain,high,same,Pain
750,Caucasian,5,387,0,tree,tree,Pain,low,same,Tree
750,Caucasian,5,675,0,tree,tree,Pain,low,same,Tree
750,Caucasian,5,386,0,female,face,Pain,low,same,Pain
750,Caucasian,3,572,1,male,face,Pain,low,same,Pain
750,Caucasian,3,243,0,tree,tree,Pain,low,same,Tree
750,Caucasian,1,546,0,male,face,Pain,low,same,Pain
750,Caucasian,2,436,1,female,face,Pain,low,same,Pain
750,Caucasian,5,1899,0,tree,tree,Pain,low,same,Tree
750,Caucasian,7,105415,0,tree,tree,Pain,high,same,Tree
750,Caucasian,2,6403,0,male,face,Pain,low,same,Pain
750,Caucasian,9,332,0,female,face,Pain,high,same,Pain
750,Caucasian,7,177,0,tree,tree,Pain,high,same,Tree
750,Caucasian,7,163,0,tree,tree,Pain,high,same,Tree
750,Caucasian,8,6040,0,tree,tree,Pain,high,same,Tree
750,Caucasian,2,1131,0,tree,tree,Pain,low,same,Tree
750,Caucasian,5,353,1,male,face,Pain,low,same,Pain
750,Caucasian,6,549,0,female,face,Pain,high,same,Pain
750,Caucasian,8,793,0,tree,tree,Pain,high,same,Tree
750,Caucasian,8,346,0,tree,tree,Pain,high,same,Tree
750,Caucasian,7,339,1,tree,tree,Pain,high,same,Tree
750,Caucasian,9,522,0,female,face,Pain,high,same,Pain
750,Caucasian,9,308,0,tree,tree,Pain,high,same,Tree
750,Caucasian,5,1074,0,tree,tree,Pain,low,same,Tree
750,Caucasian,2,215,0,male,face,Pain,low,same,Pain
750,Caucasian,8,685,0,male,face,Pain,high,same,Pain
750,Caucasian,1,216,0,tree,tree,Pain,low,same,Tree
750,Caucasian,10,827,0,female,face,Pain,high,same,Pain
750,Caucasian,3,127,0,tree,tree,Pain,low,same,Tree
750,Caucasian,6,227,0,male,face,Pain,high,same,Pain
750,Caucasian,7,217,0,female,face,Pain,high,same,Pain
750,Caucasian,5,1283,1,tree,tree,Pain,low,same,Tree
750,Caucasian,10,418,0,male,face,Pain,high,same,Pain
750,Caucasian,1,464,0,female,face,Pain,low,same,Pain
750,Caucasian,1,6569,0,tree,tree,Pain,low,same,Tree
750,Caucasian,6,321,1,male,face,Pain,high,same,Pain
750,Caucasian,8,313,0,female,face,Pain,high,same,Pain
750,Caucasian,8,402,0,tree,tree,Pain,high,same,Tree
750,Caucasian,4,3161,0,tree,tree,Pain,low,same,Tree
750,Caucasian,4,2391,0,tree,tree,Pain,low,same,Tree
750,Caucasian,5,497,0,tree,tree,Pain,low,same,Tree
750,Caucasian,10,225,0,female,face,Pain,high,same,Pain
750,Caucasian,2,595,0,female,face,Pain,low,same,Pain
750,Caucasian,10,334,0,tree,tree,Pain,high,same,Tree
750,Caucasian,10,446,0,male,face,Pain,high,same,Pain
750,Caucasian,4,333,0,male,face,Pain,low,same,Pain
750,Caucasian,2,840,0,tree,tree,Pain,low,same,Tree
750,Caucasian,1,391,0,female,face,Pain,low,same,Pain
750,Caucasian,7,10954,0,tree,tree,Pain,high,same,Tree
750,Caucasian,1,288,0,male,face,Pain,low,same,Pain
751,Caucasian,6,1884,0,tree,tree,Pain,high,same,Tree
751,Caucasian,10,686,0,tree,tree,Pain,high,same,Tree
751,Caucasian,4,747,0,male,face,Pain,low,same,Pain
751,Caucasian,1,45349,0,tree,tree,Pain,low,same,Tree
751,Caucasian,8,102,0,tree,tree,Pain,high,same,Tree
751,Caucasian,1,265,0,female,face,Pain,low,same,Pain
751,Caucasian,9,266,0,tree,tree,Pain,high,same,Tree
751,Caucasian,8,106,0,tree,tree,Pain,high,same,Tree
751,Caucasian,10,94,0,tree,tree,Pain,high,same,Tree
751,Caucasian,1,169,0,tree,tree,Pain,low,same,Tree
751,Caucasian,8,173,0,tree,tree,Pain,high,same,Tree
751,Caucasian,8,193,0,female,face,Pain,high,same,Pain
751,Caucasian,2,243,0,tree,tree,Pain,low,same,Tree
751,Caucasian,5,244,0,male,face,Pain,low,same,Pain
751,Caucasian,10,219,0,tree,tree,Pain,high,same,Tree
751,Caucasian,3,190,0,female,face,Pain,low,same,Pain
751,Caucasian,9,273,0,male,face,Pain,high,same,Pain
751,Caucasian,3,251,0,tree,tree,Pain,low,same,Tree
751,Caucasian,4,212,0,tree,tree,Pain,low,same,Tree
751,Caucasian,1,239,0,female,face,Pain,low,same,Pain
751,Caucasian,10,281,0,female,face,Pain,high,same,Pain
751,Caucasian,9,273,0,tree,tree,Pain,high,same,Tree
751,Caucasian,10,231,0,tree,tree,Pain,high,same,Tree
751,Caucasian,1,295,0,male,face,Pain,low,same,Pain
751,Caucasian,4,289,0,female,face,Pain,low,same,Pain
751,Caucasian,5,262,0,female,face,Pain,low,same,Pain
751,Caucasian,3,225,0,tree,tree,Pain,low,same,Tree
751,Caucasian,1,221,0,tree,tree,Pain,low,same,Tree
751,Caucasian,6,206,0,tree,tree,Pain,high,same,Tree
751,Caucasian,5,209,0,female,face,Pain,low,same,Pain
751,Caucasian,9,246,0,female,face,Pain,high,same,Pain
751,Caucasian,5,266,0,female,face,Pain,low,same,Pain
751,Caucasian,5,303,0,tree,tree,Pain,low,same,Tree
751,Caucasian,1,298,0,tree,tree,Pain,low,same,Tree
751,Caucasian,1,268,0,tree,tree,Pain,low,same,Tree
751,Caucasian,2,349,0,female,face,Pain,low,same,Pain
751,Caucasian,6,135,0,female,face,Pain,high,same,Pain
751,Caucasian,3,298,0,tree,tree,Pain,low,same,Tree
751,Caucasian,4,108,0,male,face,Pain,low,same,Pain
751,Caucasian,8,290,0,male,face,Pain,high,same,Pain
751,Caucasian,7,319,0,tree,tree,Pain,high,same,Tree
751,Caucasian,3,322,0,tree,tree,Pain,low,same,Tree
751,Caucasian,3,285,0,male,face,Pain,low,same,Pain
751,Caucasian,10,250,0,male,face,Pain,high,same,Pain
751,Caucasian,2,261,0,tree,tree,Pain,low,same,Tree
751,Caucasian,8,263,0,male,face,Pain,high,same,Pain
751,Caucasian,7,275,0,tree,tree,Pain,high,same,Tree
751,Caucasian,8,204,0,male,face,Pain,high,same,Pain
751,Caucasian,5,258,0,male,face,Pain,low,same,Pain
751,Caucasian,9,277,0,female,face,Pain,high,same,Pain
751,Caucasian,7,349,0,male,face,Pain,high,same,Pain
751,Caucasian,6,192,0,male,face,Pain,high,same,Pain
751,Caucasian,4,384,0,tree,tree,Pain,low,same,Tree
751,Caucasian,8,255,0,tree,tree,Pain,high,same,Tree
751,Caucasian,8,211,0,female,face,Pain,high,same,Pain
751,Caucasian,4,270,0,male,face,Pain,low,same,Pain
751,Caucasian,10,319,0,tree,tree,Pain,high,same,Tree
751,Caucasian,10,289,0,female,face,Pain,high,same,Pain
751,Caucasian,3,357,0,male,face,Pain,low,same,Pain
751,Caucasian,5,328,0,tree,tree,Pain,low,same,Tree
751,Caucasian,7,823,0,male,face,Pain,high,same,Pain
751,Caucasian,4,241,0,tree,tree,Pain,low,same,Tree
751,Caucasian,9,210,0,tree,tree,Pain,high,same,Tree
751,Caucasian,9,160,0,female,face,Pain,high,same,Pain
752,Caucasian,9,94743,0,tree,tree,Pain,high,same,Tree
752,Caucasian,3,1636,0,tree,tree,Pain,low,same,Tree
752,Caucasian,8,1148,1,male,face,Pain,high,same,Pain
752,Caucasian,10,1818,1,tree,tree,Pain,high,same,Tree
752,Caucasian,6,1093,0,tree,tree,Pain,high,same,Tree
752,Caucasian,4,1034,1,female,face,Pain,low,same,Pain
752,Caucasian,9,1076,1,female,face,Pain,high,same,Pain
752,Caucasian,2,1679,0,tree,tree,Pain,low,same,Tree
752,Caucasian,6,7564,1,male,face,Pain,high,same,Pain
752,Caucasian,8,4340,0,tree,tree,Pain,high,same,Tree
752,Caucasian,1,2454,0,tree,tree,Pain,low,same,Tree
752,Caucasian,9,10101,0,tree,tree,Pain,high,same,Tree
752,Caucasian,8,938,1,male,face,Pain,high,same,Pain
752,Caucasian,10,1262,1,female,face,Pain,high,same,Pain
752,Caucasian,10,2023,1,male,face,Pain,high,same,Pain
752,Caucasian,4,1246,0,tree,tree,Pain,low,same,Tree
752,Caucasian,7,1542,0,tree,tree,Pain,high,same,Tree
752,Caucasian,1,952,0,tree,tree,Pain,low,same,Tree
752,Caucasian,5,996,1,male,face,Pain,low,same,Pain
752,Caucasian,7,657,1,female,face,Pain,high,same,Pain
752,Caucasian,5,942,1,male,face,Pain,low,same,Pain
752,Caucasian,2,768,1,male,face,Pain,low,same,Pain
752,Caucasian,5,1320,0,tree,tree,Pain,low,same,Tree
752,Caucasian,2,1535,1,male,face,Pain,low,same,Pain
752,Caucasian,8,971,0,tree,tree,Pain,high,same,Tree
752,Caucasian,5,1140,1,female,face,Pain,low,same,Pain
752,Caucasian,5,743,1,female,face,Pain,low,same,Pain
752,Caucasian,4,1153,0,tree,tree,Pain,low,same,Tree
752,Caucasian,4,946,1,female,face,Pain,low,same,Pain
752,Caucasian,6,658,1,female,face,Pain,high,same,Pain
752,Caucasian,2,630,1,tree,tree,Pain,low,same,Tree
752,Caucasian,5,484,0,female,face,Pain,low,same,Pain
752,Caucasian,1,510,0,tree,tree,Pain,low,same,Tree
752,Caucasian,6,472,0,tree,tree,Pain,high,same,Tree
752,Caucasian,9,482,0,tree,tree,Pain,high,same,Tree
752,Caucasian,6,477,1,male,face,Pain,high,same,Pain
752,Caucasian,5,305,1,female,face,Pain,low,same,Pain
752,Caucasian,7,412,0,tree,tree,Pain,high,same,Tree
752,Caucasian,4,344,0,tree,tree,Pain,low,same,Tree
752,Caucasian,7,338,1,tree,tree,Pain,high,same,Tree
752,Caucasian,6,338,0,female,face,Pain,high,same,Pain
752,Caucasian,7,295,0,tree,tree,Pain,high,same,Tree
752,Caucasian,6,408,0,male,face,Pain,high,same,Pain
752,Caucasian,10,617,1,tree,tree,Pain,high,same,Tree
752,Caucasian,10,423,0,female,face,Pain,high,same,Pain
752,Caucasian,5,681,0,tree,tree,Pain,low,same,Tree
752,Caucasian,2,643,0,male,face,Pain,low,same,Pain
752,Caucasian,8,1195,1,male,face,Pain,high,same,Pain
752,Caucasian,2,1771,1,female,face,Pain,low,same,Pain
752,Caucasian,2,1067,0,tree,tree,Pain,low,same,Tree
752,Caucasian,6,4416,0,tree,tree,Pain,high,same,Tree
752,Caucasian,10,970,0,tree,tree,Pain,high,same,Tree
752,Caucasian,8,1815,1,female,face,Pain,high,same,Pain
752,Caucasian,4,874,1,male,face,Pain,low,same,Pain
752,Caucasian,5,1218,0,tree,tree,Pain,low,same,Tree
752,Caucasian,4,727,0,tree,tree,Pain,low,same,Tree
752,Caucasian,8,1098,1,male,face,Pain,high,same,Pain
752,Caucasian,8,779,1,female,face,Pain,high,same,Pain
752,Caucasian,3,701,1,tree,tree,Pain,low,same,Tree
752,Caucasian,10,1028,0,tree,tree,Pain,high,same,Tree
752,Caucasian,2,1024,1,male,face,Pain,low,same,Pain
752,Caucasian,5,848,1,male,face,Pain,low,same,Pain
752,Caucasian,2,1128,0,tree,tree,Pain,low,same,Tree
752,Caucasian,5,980,1,female,face,Pain,low,same,Pain
753,Caucasian,3,1892,0,tree,tree,Pain,low,same,Tree
753,Caucasian,3,731,1,female,face,Pain,low,same,Pain
753,Caucasian,2,708,0,tree,tree,Pain,low,same,Tree
753,Caucasian,8,899,0,tree,tree,Pain,high,same,Tree
753,Caucasian,6,388,0,tree,tree,Pain,high,same,Tree
753,Caucasian,4,345,1,tree,tree,Pain,low,same,Tree
753,Caucasian,6,434,0,female,face,Pain,high,same,Pain
753,Caucasian,4,356,1,tree,tree,Pain,low,same,Tree
753,Caucasian,4,1170,0,male,face,Pain,low,same,Pain
753,Caucasian,6,397,1,tree,tree,Pain,high,same,Tree
753,Caucasian,3,652,0,male,face,Pain,low,same,Pain
753,Caucasian,10,700,1,male,face,Pain,high,same,Pain
753,Caucasian,7,938,0,tree,tree,Pain,high,same,Tree
753,Caucasian,5,1186,1,tree,tree,Pain,low,same,Tree
753,Caucasian,4,757,0,male,face,Pain,low,same,Pain
753,Caucasian,6,769,1,female,face,Pain,high,same,Pain
753,Caucasian,1,1411,0,female,face,Pain,low,same,Pain
753,Caucasian,9,1386,1,tree,tree,Pain,high,same,Tree
753,Caucasian,4,1140,0,tree,tree,Pain,low,same,Tree
753,Caucasian,1,784,1,female,face,Pain,low,same,Pain
753,Caucasian,10,790,0,female,face,Pain,high,same,Pain
753,Caucasian,7,730,1,male,face,Pain,high,same,Pain
753,Caucasian,7,362,0,tree,tree,Pain,high,same,Tree
753,Caucasian,2,404,1,female,face,Pain,low,same,Pain
753,Caucasian,3,470,1,female,face,Pain,low,same,Pain
753,Caucasian,1,807,0,tree,tree,Pain,low,same,Tree
753,Caucasian,9,298,0,female,face,Pain,high,same,Pain
753,Caucasian,8,1776,0,male,face,Pain,high,same,Pain
753,Caucasian,10,84,0,tree,tree,Pain,high,same,Tree
753,Caucasian,1,160,0,tree,tree,Pain,low,same,Tree
753,Caucasian,10,259,0,female,face,Pain,high,same,Pain
753,Caucasian,3,151,0,tree,tree,Pain,low,same,Tree
753,Caucasian,5,212,0,male,face,Pain,low,same,Pain
753,Caucasian,4,212,0,male,face,Pain,low,same,Pain
753,Caucasian,6,95,0,tree,tree,Pain,high,same,Tree
753,Caucasian,4,205,0,male,face,Pain,low,same,Pain
753,Caucasian,3,517,1,female,face,Pain,low,same,Pain
753,Caucasian,10,298,0,male,face,Pain,high,same,Pain
753,Caucasian,3,322,1,tree,tree,Pain,low,same,Tree
753,Caucasian,7,128,0,tree,tree,Pain,high,same,Tree
753,Caucasian,8,287,0,female,face,Pain,high,same,Pain
753,Caucasian,8,266,0,tree,tree,Pain,high,same,Tree
753,Caucasian,9,273,0,female,face,Pain,high,same,Pain
753,Caucasian,9,816,0,male,face,Pain,high,same,Pain
753,Caucasian,10,847,0,tree,tree,Pain,high,same,Tree
753,Caucasian,5,940,0,female,face,Pain,low,same,Pain
753,Caucasian,6,296,0,tree,tree,Pain,high,same,Tree
753,Caucasian,5,519,1,male,face,Pain,low,same,Pain
753,Caucasian,6,521,0,female,face,Pain,high,same,Pain
753,Caucasian,7,169,1,male,face,Pain,high,same,Pain
753,Caucasian,10,482,0,tree,tree,Pain,high,same,Tree
753,Caucasian,3,295,1,tree,tree,Pain,low,same,Tree
753,Caucasian,6,106,0,male,face,Pain,high,same,Pain
753,Caucasian,4,528,1,tree,tree,Pain,low,same,Tree
753,Caucasian,10,310,0,tree,tree,Pain,high,same,Tree
753,Caucasian,3,132,0,tree,tree,Pain,low,same,Tree
753,Caucasian,9,199,0,tree,tree,Pain,high,same,Tree
753,Caucasian,3,1738,0,female,face,Pain,low,same,Pain
753,Caucasian,1,136,0,tree,tree,Pain,low,same,Tree
753,Caucasian,7,174,0,tree,tree,Pain,high,same,Tree
753,Caucasian,7,225,0,male,face,Pain,high,same,Pain
753,Caucasian,1,238,0,tree,tree,Pain,low,same,Tree
753,Caucasian,5,1431,0,male,face,Pain,low,same,Pain
753,Caucasian,5,754,0,tree,tree,Pain,low,same,Tree
754,Caucasian,5,2003,0,tree,tree,Pain,low,same,Tree
754,Caucasian,8,568,0,female,face,Pain,high,same,Pain
754,Caucasian,9,200,0,tree,tree,Pain,high,same,Tree
754,Caucasian,9,194,0,tree,tree,Pain,high,same,Tree
754,Caucasian,7,217,0,male,face,Pain,high,same,Pain
754,Caucasian,3,214,0,tree,tree,Pain,low,same,Tree
754,Caucasian,5,469,0,female,face,Pain,low,same,Pain
754,Caucasian,4,145,0,tree,tree,Pain,low,same,Tree
754,Caucasian,9,170,0,female,face,Pain,high,same,Pain
754,Caucasian,1,274,0,tree,tree,Pain,low,same,Tree
754,Caucasian,5,308,0,tree,tree,Pain,low,same,Tree
754,Caucasian,6,2223,0,male,face,Pain,high,same,Pain
754,Caucasian,8,1068,0,female,face,Pain,high,same,Pain
754,Caucasian,10,127,0,tree,tree,Pain,high,same,Tree
754,Caucasian,4,146,0,tree,tree,Pain,low,same,Tree
754,Caucasian,4,235,0,male,face,Pain,low,same,Pain
754,Caucasian,5,4383,0,male,face,Pain,low,same,Pain
754,Caucasian,6,156,0,tree,tree,Pain,high,same,Tree
754,Caucasian,1,344,0,female,face,Pain,low,same,Pain
754,Caucasian,2,319,0,tree,tree,Pain,low,same,Tree
754,Caucasian,8,168,0,tree,tree,Pain,high,same,Tree
754,Caucasian,5,94,0,female,face,Pain,low,same,Pain
754,Caucasian,5,172,0,tree,tree,Pain,low,same,Tree
754,Caucasian,5,322,0,tree,tree,Pain,low,same,Tree
754,Caucasian,9,266,0,male,face,Pain,high,same,Pain
754,Caucasian,9,259,0,female,face,Pain,high,same,Pain
754,Caucasian,8,265,0,female,face,Pain,high,same,Pain
754,Caucasian,5,184,0,female,face,Pain,low,same,Pain
754,Caucasian,7,209,0,tree,tree,Pain,high,same,Tree
754,Caucasian,2,304,0,tree,tree,Pain,low,same,Tree
754,Caucasian,10,234,0,tree,tree,Pain,high,same,Tree
754,Caucasian,1,252,0,tree,tree,Pain,low,same,Tree
754,Caucasian,4,216,0,tree,tree,Pain,low,same,Tree
754,Caucasian,6,135,0,male,face,Pain,high,same,Pain
754,Caucasian,3,148,0,male,face,Pain,low,same,Pain
754,Caucasian,10,494,0,tree,tree,Pain,high,same,Tree
754,Caucasian,8,14053,0,female,face,Pain,high,same,Pain
754,Caucasian,8,1798,0,tree,tree,Pain,high,same,Tree
754,Caucasian,9,17586,0,male,face,Pain,high,same,Pain
754,Caucasian,8,711,0,male,face,Pain,high,same,Pain
754,Caucasian,6,663,0,tree,tree,Pain,high,same,Tree
754,Caucasian,7,5787,0,female,face,Pain,high,same,Pain
754,Caucasian,10,310,0,tree,tree,Pain,high,same,Tree
754,Caucasian,5,415,0,female,face,Pain,low,same,Pain
754,Caucasian,4,169,0,tree,tree,Pain,low,same,Tree
754,Caucasian,7,7981,0,male,face,Pain,high,same,Pain
754,Caucasian,9,19961,0,tree,tree,Pain,high,same,Tree
754,Caucasian,7,5696,0,female,face,Pain,high,same,Pain
754,Caucasian,7,4258,0,male,face,Pain,high,same,Pain
754,Caucasian,3,2385,0,male,face,Pain,low,same,Pain
754,Caucasian,6,772,0,tree,tree,Pain,high,same,Tree
754,Caucasian,5,496,0,tree,tree,Pain,low,same,Tree
754,Caucasian,5,7482,0,tree,tree,Pain,low,same,Tree
754,Caucasian,6,2085,0,tree,tree,Pain,high,same,Tree
754,Caucasian,2,1487,0,male,face,Pain,low,same,Pain
754,Caucasian,8,2427,0,tree,tree,Pain,high,same,Tree
754,Caucasian,2,548,0,male,face,Pain,low,same,Pain
754,Caucasian,3,5308,0,female,face,Pain,low,same,Pain
754,Caucasian,5,1229,0,male,face,Pain,low,same,Pain
754,Caucasian,5,1394,0,female,face,Pain,low,same,Pain
754,Caucasian,2,609,0,female,face,Pain,low,same,Pain
754,Caucasian,1,992,0,tree,tree,Pain,low,same,Tree
754,Caucasian,1,405,0,male,face,Pain,low,same,Pain
754,Caucasian,8,968,0,tree,tree,Pain,high,same,Tree
755,Caucasian,10,4626,1,tree,tree,Pain,high,same,Tree
755,Caucasian,3,10874,1,tree,tree,Pain,low,same,Tree
755,Caucasian,1,2284,0,female,face,Pain,low,same,Pain
755,Caucasian,4,77305,0,female,face,Pain,low,same,Pain
755,Caucasian,2,1563,0,female,face,Pain,low,same,Pain
755,Caucasian,9,1539,1,tree,tree,Pain,high,same,Tree
755,Caucasian,9,72906,0,male,face,Pain,high,same,Pain
755,Caucasian,3,1125,1,tree,tree,Pain,low,same,Tree
755,Caucasian,3,1419,0,male,face,Pain,low,same,Pain
755,Caucasian,10,1649,0,female,face,Pain,high,same,Pain
755,Caucasian,4,925,0,female,face,Pain,low,same,Pain
755,Caucasian,1,1789,1,tree,tree,Pain,low,same,Tree
755,Caucasian,6,2849,1,tree,tree,Pain,high,same,Tree
755,Caucasian,1,8620,0,male,face,Pain,low,same,Pain
755,Caucasian,9,1530,1,tree,tree,Pain,high,same,Tree
755,Caucasian,8,1731,1,tree,tree,Pain,high,same,Tree
755,Caucasian,7,1827,0,female,face,Pain,high,same,Pain
755,Caucasian,8,1626,1,tree,tree,Pain,high,same,Tree
755,Caucasian,7,995,0,female,face,Pain,high,same,Pain
755,Caucasian,9,2483,1,tree,tree,Pain,high,same,Tree
755,Caucasian,5,1040,1,tree,tree,Pain,low,same,Tree
755,Caucasian,4,1485,0,male,face,Pain,low,same,Pain
755,Caucasian,1,1898,1,tree,tree,Pain,low,same,Tree
755,Caucasian,5,2378,0,male,face,Pain,low,same,Pain
755,Caucasian,8,1609,1,tree,tree,Pain,high,same,Tree
755,Caucasian,5,16578,1,tree,tree,Pain,low,same,Tree
755,Caucasian,4,1402,0,male,face,Pain,low,same,Pain
755,Caucasian,4,1019,1,tree,tree,Pain,low,same,Tree
755,Caucasian,8,1440,1,tree,tree,Pain,high,same,Tree
755,Caucasian,9,1058,0,male,face,Pain,high,same,Pain
755,Caucasian,7,1667,0,male,face,Pain,high,same,Pain
755,Caucasian,4,2106,1,tree,tree,Pain,low,same,Tree
755,Caucasian,1,1424,0,male,face,Pain,low,same,Pain
755,Caucasian,5,1591,0,male,face,Pain,low,same,Pain
755,Caucasian,3,1826,0,male,face,Pain,low,same,Pain
755,Caucasian,8,1018,0,female,face,Pain,high,same,Pain
755,Caucasian,9,1856,1,tree,tree,Pain,high,same,Tree
755,Caucasian,9,1322,1,tree,tree,Pain,high,same,Tree
755,Caucasian,6,1626,0,male,face,Pain,high,same,Pain
755,Caucasian,6,1937,1,tree,tree,Pain,high,same,Tree
755,Caucasian,2,4553,1,tree,tree,Pain,low,same,Tree
755,Caucasian,3,1511,0,female,face,Pain,low,same,Pain
755,Caucasian,9,1912,0,male,face,Pain,high,same,Pain
755,Caucasian,8,1305,1,tree,tree,Pain,high,same,Tree
755,Caucasian,10,1383,0,female,face,Pain,high,same,Pain
755,Caucasian,1,1163,1,tree,tree,Pain,low,same,Tree
755,Caucasian,6,21344,0,male,face,Pain,high,same,Pain
755,Caucasian,4,1296,1,tree,tree,Pain,low,same,Tree
755,Caucasian,8,1990,1,tree,tree,Pain,high,same,Tree
755,Caucasian,6,3794,0,female,face,Pain,high,same,Pain
755,Caucasian,5,1353,1,tree,tree,Pain,low,same,Tree
755,Caucasian,1,3088,0,female,face,Pain,low,same,Pain
755,Caucasian,6,1919,1,tree,tree,Pain,high,same,Tree
755,Caucasian,8,1271,0,male,face,Pain,high,same,Pain
755,Caucasian,6,1471,1,tree,tree,Pain,high,same,Tree
755,Caucasian,1,2016,0,female,face,Pain,low,same,Pain
755,Caucasian,5,1258,1,tree,tree,Pain,low,same,Tree
755,Caucasian,5,1037,0,female,face,Pain,low,same,Pain
755,Caucasian,4,1106,1,tree,tree,Pain,low,same,Tree
755,Caucasian,8,1066,0,male,face,Pain,high,same,Pain
755,Caucasian,6,893,1,female,face,Pain,high,same,Pain
755,Caucasian,3,1087,1,tree,tree,Pain,low,same,Tree
755,Caucasian,1,2070,1,tree,tree,Pain,low,same,Tree
755,Caucasian,7,1274,0,female,face,Pain,high,same,Pain
756,Caucasian,6,1421,0,tree,tree,Pain,high,same,Tree
756,Caucasian,4,252,0,female,face,Pain,low,same,Pain
756,Caucasian,2,106,0,tree,tree,Pain,low,same,Tree
756,Caucasian,2,131,0,tree,tree,Pain,low,same,Tree
