"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","625","0.0-0.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","","","",""
"true","","","","","fullscreen","1","5540","0.0-1.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","","","",""
"","","","","","html-button-response","2","20427","0.0-2.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","14884","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","html-keyboard-response","3","21429","0.0-3.0-0.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","4","32554","0.0-3.0-1.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","11123","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM1.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","5","33557","0.0-3.0-0.1","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","6","36770","0.0-3.0-1.1","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3211","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF3.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","7","37773","0.0-3.0-0.2","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","8","43076","0.0-3.0-1.2","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","5301","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF1.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","9","44085","0.0-3.0-0.3","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","10","50850","0.0-3.0-1.3","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","6762","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM8.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","11","51853","0.0-3.0-0.4","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","12","56644","0.0-3.0-1.4","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","4789","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","13","57653","0.0-3.0-0.5","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","14","76018","0.0-3.0-1.5","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","18362","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/11.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","15","77020","0.0-3.0-0.6","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","16","79682","0.0-3.0-1.6","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2659","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM7.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","17","80685","0.0-3.0-0.7","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","18","82054","0.0-3.0-1.7","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1366","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF7.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","19","83060","0.0-3.0-0.8","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","20","109654","0.0-3.0-1.8","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","26591","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/1.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","21","110661","0.0-3.0-0.9","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","22","113858","0.0-3.0-1.9","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3194","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/9.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","23","114861","0.0-3.0-0.10","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","24","116662","0.0-3.0-1.10","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1798","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/3.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","25","117669","0.0-3.0-0.11","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","26","119256","0.0-3.0-1.11","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1585","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/13.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","27","120261","0.0-3.0-0.12","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","28","121778","0.0-3.0-1.12","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1514","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/2.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","29","122781","0.0-3.0-0.13","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","30","132136","0.0-3.0-1.13","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","9353","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM1.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","31","133141","0.0-3.0-0.14","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","32","135532","0.0-3.0-1.14","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2388","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/1.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","33","136541","0.0-3.0-0.15","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","34","148700","0.0-3.0-1.15","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","12157","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF8.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","35","149709","0.0-3.0-0.16","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","36","152962","0.0-3.0-1.16","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3250","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/16.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","37","153972","0.0-3.0-0.17","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","38","158278","0.0-3.0-1.17","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","4303","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF2.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","39","159285","0.0-3.0-0.18","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","40","160993","0.0-3.0-1.18","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1704","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/10.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","41","161997","0.0-3.0-0.19","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","42","163229","0.0-3.0-1.19","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1228","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/9.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","43","164237","0.0-3.0-0.20","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","44","188352","0.0-3.0-1.20","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","24113","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/7.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","45","189357","0.0-3.0-0.21","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","46","192932","0.0-3.0-1.21","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3572","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM2.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","47","193941","0.0-3.0-0.22","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","48","203250","0.0-3.0-1.22","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","9306","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/3.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
