subj_idx,outSold,stim,stimulus,type,response,rt,gender,race
46,1,female,face,pain,1,1943,male,Asian
46,1,female,face,pain,1,1941,male,Asian
46,1,male,face,pain,1,2140,male,Asian
46,1,male,face,pain,1,2241,male,Asian
46,1,male,face,pain,0,2242,male,Asian
46,1,male,face,pain,0,2040,male,Asian
46,0,tree,tree,tree,1,1942,male,Asian
46,0,tree,tree,tree,1,2242,male,Asian
46,0,tree,tree,tree,1,2241,male,Asian
46,0,tree,tree,tree,1,2041,male,Asian
46,0,tree,tree,tree,1,2441,male,Asian
46,0,tree,tree,tree,1,2242,male,Asian
46,0,tree,tree,tree,1,1942,male,Asian
46,1,tree,tree,tree,1,2041,male,Asian
46,1,tree,tree,tree,1,2241,male,Asian
46,1,tree,tree,tree,1,2441,male,Asian
46,1,tree,tree,tree,1,2041,male,Asian
46,1,tree,tree,tree,1,1841,male,Asian
46,1,tree,tree,tree,1,2042,male,Asian
46,1,tree,tree,tree,1,2343,male,Asian
46,1,tree,tree,tree,1,2340,male,Asian
46,0,female,face,neutral,0,2242,male,Asian
46,0,female,face,neutral,0,1858,male,Asian
46,0,female,face,neutral,0,2459,male,Asian
46,0,female,face,neutral,0,2259,male,Asian
46,0,male,face,neutral,0,1841,male,Asian
46,0,male,face,neutral,0,2458,male,Asian
46,0,male,face,neutral,0,1958,male,Asian
46,0,male,face,neutral,0,1958,male,Asian
46,0,female,face,pain,0,2141,male,Asian
46,0,female,face,pain,0,1842,male,Asian
46,0,female,face,pain,0,1941,male,Asian
46,0,female,face,pain,0,2157,male,Asian
46,0,male,face,pain,0,2141,male,Asian
46,0,male,face,pain,0,2157,male,Asian
46,0,male,face,pain,0,2357,male,Asian
46,1,female,face,neutral,1,1840,male,Asian
46,1,female,face,neutral,1,1958,male,Asian
46,1,female,face,neutral,1,2259,male,Asian
46,1,female,face,neutral,0,2339,male,Asian
46,1,male,face,neutral,1,2076,male,Asian
46,1,male,face,neutral,1,2058,male,Asian
46,1,male,face,neutral,1,2158,male,Asian
46,1,male,face,neutral,0,2042,male,Asian
46,1,female,face,pain,1,2241,male,Asian
46,1,female,face,pain,1,2342,male,Asian
46,1,female,face,pain,1,2058,male,Asian
46,1,female,face,pain,1,2459,male,Asian
46,1,male,face,pain,1,2342,male,Asian
46,1,male,face,pain,1,2441,male,Asian
46,1,male,face,pain,0,2441,male,Asian
46,1,male,face,pain,0,2160,male,Asian
46,0,tree,tree,tree,1,1840,male,Asian
46,0,tree,tree,tree,1,2142,male,Asian
46,0,tree,tree,tree,1,2257,male,Asian
46,0,tree,tree,tree,1,1958,male,Asian
46,0,tree,tree,tree,1,2158,male,Asian
46,0,tree,tree,tree,1,2258,male,Asian
46,0,tree,tree,tree,1,2258,male,Asian
46,0,tree,tree,tree,1,1858,male,Asian
46,1,tree,tree,tree,1,2139,male,Asian
46,1,tree,tree,tree,1,2143,male,Asian
46,1,tree,tree,tree,1,2341,male,Asian
46,1,tree,tree,tree,1,2459,male,Asian
46,1,tree,tree,tree,1,2057,male,Asian
46,1,tree,tree,tree,1,1958,male,Asian
46,1,tree,tree,tree,1,2174,male,Asian
46,1,tree,tree,tree,1,2358,male,Asian
46,0,female,face,neutral,0,1941,male,Asian
46,0,female,face,neutral,0,2257,male,Asian
46,0,female,face,neutral,0,1958,male,Asian
46,0,female,face,neutral,0,2159,male,Asian
46,0,male,face,neutral,0,2258,male,Asian
46,0,male,face,neutral,0,2358,male,Asian
46,0,male,face,neutral,0,2255,male,Asian
46,0,male,face,neutral,0,2357,male,Asian
46,0,female,face,pain,0,2159,male,Asian
46,0,female,face,pain,0,1958,male,Asian
46,0,female,face,pain,0,2456,male,Asian
46,0,female,face,pain,0,2057,male,Asian
46,0,male,face,pain,0,1957,male,Asian
46,0,male,face,pain,0,2156,male,Asian
46,0,male,face,pain,0,2357,male,Asian
46,0,male,face,pain,0,1857,male,Asian
46,1,female,face,neutral,1,2059,male,Asian
46,1,female,face,neutral,1,1857,male,Asian
46,1,female,face,neutral,1,2357,male,Asian
46,1,female,face,neutral,0,2259,male,Asian
46,1,male,face,neutral,1,1857,male,Asian
46,1,male,face,neutral,1,2058,male,Asian
46,1,male,face,neutral,1,2258,male,Asian
46,1,male,face,neutral,0,2459,male,Asian
46,1,female,face,pain,1,2143,male,Asian
46,1,female,face,pain,1,2458,male,Asian
46,1,female,face,pain,1,1858,male,Asian
46,1,male,face,pain,1,2056,male,Asian
46,1,male,face,pain,1,2458,male,Asian
46,1,male,face,pain,0,2258,male,Asian
46,1,male,face,pain,0,1876,male,Asian
46,0,tree,tree,tree,1,2159,male,Asian
46,0,tree,tree,tree,1,1857,male,Asian
46,0,tree,tree,tree,1,1856,male,Asian
46,0,tree,tree,tree,1,1857,male,Asian
46,0,tree,tree,tree,1,2056,male,Asian
46,0,tree,tree,tree,1,2058,male,Asian
46,0,tree,tree,tree,1,1858,male,Asian
46,0,tree,tree,tree,1,1858,male,Asian
46,1,tree,tree,tree,1,2157,male,Asian
46,1,tree,tree,tree,1,2143,male,Asian
46,1,tree,tree,tree,1,2457,male,Asian
46,1,tree,tree,tree,1,2158,male,Asian
46,1,tree,tree,tree,1,2258,male,Asian
46,1,tree,tree,tree,1,2255,male,Asian
46,1,tree,tree,tree,1,1957,male,Asian
46,1,tree,tree,tree,1,2358,male,Asian
47,0,female,face,neutral,1,1843,female,Caucasian
47,0,female,face,neutral,1,2441,female,Caucasian
47,0,female,face,neutral,1,2243,female,Caucasian
47,0,female,face,neutral,0,2038,female,Caucasian
47,0,male,face,neutral,1,2042,female,Caucasian
47,0,male,face,neutral,1,1841,female,Caucasian
47,0,male,face,neutral,0,2344,female,Caucasian
47,0,male,face,neutral,0,2043,female,Caucasian
47,0,female,face,pain,1,1840,female,Caucasian
47,0,female,face,pain,0,2341,female,Caucasian
47,0,female,face,pain,0,2141,female,Caucasian
47,0,female,face,pain,0,1842,female,Caucasian
47,0,male,face,pain,1,2141,female,Caucasian
47,0,male,face,pain,1,2438,female,Caucasian
47,0,male,face,pain,1,2242,female,Caucasian
47,0,male,face,pain,0,1841,female,Caucasian
47,1,female,face,neutral,1,2441,female,Caucasian
47,1,female,face,neutral,1,2041,female,Caucasian
47,1,female,face,neutral,1,1941,female,Caucasian
47,1,male,face,neutral,1,2042,female,Caucasian
47,1,male,face,neutral,1,2242,female,Caucasian
47,1,male,face,neutral,1,1843,female,Caucasian
47,1,male,face,neutral,1,2342,female,Caucasian
47,1,female,face,pain,1,2443,female,Caucasian
47,1,female,face,pain,1,2443,female,Caucasian
47,1,female,face,pain,1,1841,female,Caucasian
47,1,female,face,pain,0,2141,female,Caucasian
47,1,male,face,pain,1,1949,female,Caucasian
47,1,male,face,pain,1,2341,female,Caucasian
47,1,male,face,pain,0,2237,female,Caucasian
47,1,male,face,pain,0,2141,female,Caucasian
47,0,tree,tree,tree,1,2442,female,Caucasian
47,0,tree,tree,tree,1,2242,female,Caucasian
47,0,tree,tree,tree,1,1942,female,Caucasian
47,0,tree,tree,tree,0,2136,female,Caucasian
47,0,tree,tree,tree,0,1940,female,Caucasian
47,0,tree,tree,tree,0,2141,female,Caucasian
47,0,tree,tree,tree,0,2043,female,Caucasian
47,1,tree,tree,tree,1,2135,female,Caucasian
47,1,tree,tree,tree,1,1935,female,Caucasian
47,1,tree,tree,tree,1,2241,female,Caucasian
47,1,tree,tree,tree,1,2240,female,Caucasian
47,1,tree,tree,tree,1,2342,female,Caucasian
47,1,tree,tree,tree,0,1836,female,Caucasian
47,1,tree,tree,tree,0,2242,female,Caucasian
47,1,tree,tree,tree,0,2340,female,Caucasian
47,0,female,face,neutral,1,2258,female,Caucasian
47,0,female,face,neutral,1,2340,female,Caucasian
47,0,female,face,neutral,1,2042,female,Caucasian
47,0,female,face,neutral,0,1842,female,Caucasian
47,0,male,face,neutral,1,1841,female,Caucasian
47,0,male,face,neutral,1,2441,female,Caucasian
47,0,male,face,neutral,1,1941,female,Caucasian
47,0,male,face,neutral,0,2341,female,Caucasian
47,0,female,face,pain,1,2437,female,Caucasian
47,0,female,face,pain,1,2343,female,Caucasian
47,0,female,face,pain,1,2442,female,Caucasian
47,0,female,face,pain,1,2440,female,Caucasian
47,0,male,face,pain,1,2141,female,Caucasian
47,0,male,face,pain,1,2241,female,Caucasian
47,0,male,face,pain,1,2242,female,Caucasian
47,0,male,face,pain,0,2341,female,Caucasian
47,1,female,face,neutral,1,2241,female,Caucasian
47,1,female,face,neutral,1,2143,female,Caucasian
47,1,female,face,neutral,1,1941,female,Caucasian
47,1,female,face,neutral,0,2342,female,Caucasian
47,1,male,face,neutral,1,2241,female,Caucasian
47,1,male,face,neutral,1,1942,female,Caucasian
47,1,male,face,neutral,1,2240,female,Caucasian
47,1,male,face,neutral,1,2041,female,Caucasian
47,1,female,face,pain,1,2141,female,Caucasian
47,1,female,face,pain,1,1942,female,Caucasian
47,1,female,face,pain,1,2341,female,Caucasian
47,1,female,face,pain,0,2242,female,Caucasian
47,1,male,face,pain,1,2342,female,Caucasian
47,1,male,face,pain,1,2242,female,Caucasian
47,1,male,face,pain,1,2341,female,Caucasian
47,1,male,face,pain,1,2241,female,Caucasian
47,0,tree,tree,tree,1,1941,female,Caucasian
47,0,tree,tree,tree,0,2041,female,Caucasian
47,0,tree,tree,tree,0,2441,female,Caucasian
47,0,tree,tree,tree,0,1842,female,Caucasian
47,0,tree,tree,tree,0,1941,female,Caucasian
47,0,tree,tree,tree,0,2142,female,Caucasian
47,0,tree,tree,tree,0,2141,female,Caucasian
47,0,tree,tree,tree,0,2142,female,Caucasian
47,1,tree,tree,tree,1,2043,female,Caucasian
47,1,tree,tree,tree,1,1942,female,Caucasian
47,1,tree,tree,tree,1,2041,female,Caucasian
47,1,tree,tree,tree,1,2442,female,Caucasian
47,1,tree,tree,tree,0,2143,female,Caucasian
47,1,tree,tree,tree,0,2043,female,Caucasian
47,1,tree,tree,tree,0,1842,female,Caucasian
47,1,tree,tree,tree,0,2342,female,Caucasian
47,0,female,face,neutral,1,2441,female,Caucasian
47,0,female,face,neutral,1,2441,female,Caucasian
47,0,female,face,neutral,1,2358,female,Caucasian
47,0,female,face,neutral,1,2357,female,Caucasian
47,0,male,face,neutral,1,2341,female,Caucasian
47,0,male,face,neutral,1,2441,female,Caucasian
47,0,male,face,neutral,1,2157,female,Caucasian
47,0,male,face,neutral,1,2458,female,Caucasian
47,0,female,face,pain,1,2041,female,Caucasian
47,0,female,face,pain,1,2041,female,Caucasian
47,0,female,face,pain,1,1941,female,Caucasian
47,0,female,face,pain,1,2259,female,Caucasian
47,0,male,face,pain,1,2157,female,Caucasian
47,0,male,face,pain,1,2357,female,Caucasian
47,0,male,face,pain,1,2174,female,Caucasian
47,0,male,face,pain,0,2441,female,Caucasian
47,1,female,face,neutral,1,2141,female,Caucasian
47,1,female,face,neutral,1,2041,female,Caucasian
47,1,female,face,neutral,1,2175,female,Caucasian
47,1,male,face,neutral,1,2342,female,Caucasian
47,1,male,face,neutral,1,1941,female,Caucasian
47,1,male,face,neutral,1,2258,female,Caucasian
47,1,male,face,neutral,1,1959,female,Caucasian
47,1,female,face,pain,1,2341,female,Caucasian
47,1,female,face,pain,1,1942,female,Caucasian
47,1,female,face,pain,1,2242,female,Caucasian
47,1,female,face,pain,0,2358,female,Caucasian
47,1,male,face,pain,1,1942,female,Caucasian
47,1,male,face,pain,1,2158,female,Caucasian
47,1,male,face,pain,1,2359,female,Caucasian
47,1,male,face,pain,1,2257,female,Caucasian
47,0,tree,tree,tree,1,2158,female,Caucasian
47,0,tree,tree,tree,1,1858,female,Caucasian
47,0,tree,tree,tree,1,2359,female,Caucasian
47,0,tree,tree,tree,1,2053,female,Caucasian
47,0,tree,tree,tree,0,1941,female,Caucasian
47,0,tree,tree,tree,0,2058,female,Caucasian
47,0,tree,tree,tree,0,1958,female,Caucasian
47,0,tree,tree,tree,0,2459,female,Caucasian
47,1,tree,tree,tree,1,2159,female,Caucasian
47,1,tree,tree,tree,1,1858,female,Caucasian
47,1,tree,tree,tree,1,1958,female,Caucasian
47,1,tree,tree,tree,1,2158,female,Caucasian
47,1,tree,tree,tree,1,1958,female,Caucasian
47,1,tree,tree,tree,1,2057,female,Caucasian
47,1,tree,tree,tree,0,2441,female,Caucasian
47,1,tree,tree,tree,0,2458,female,Caucasian
47,0,female,face,neutral,1,2058,female,Caucasian
47,0,female,face,neutral,1,2358,female,Caucasian
47,0,female,face,neutral,1,1957,female,Caucasian
47,0,female,face,neutral,0,2058,female,Caucasian
47,0,male,face,neutral,1,2257,female,Caucasian
47,0,male,face,neutral,1,1858,female,Caucasian
47,0,male,face,neutral,1,2257,female,Caucasian
47,0,male,face,neutral,0,2456,female,Caucasian
47,0,female,face,pain,1,1958,female,Caucasian
47,0,female,face,pain,1,2258,female,Caucasian
47,0,female,face,pain,1,1858,female,Caucasian
47,0,female,face,pain,1,2059,female,Caucasian
47,0,male,face,pain,1,1954,female,Caucasian
47,0,male,face,pain,1,1959,female,Caucasian
47,0,male,face,pain,1,2158,female,Caucasian
47,0,male,face,pain,1,2274,female,Caucasian
47,1,female,face,neutral,1,2156,female,Caucasian
47,1,female,face,neutral,1,1958,female,Caucasian
47,1,female,face,neutral,1,1959,female,Caucasian
47,1,female,face,neutral,1,2058,female,Caucasian
47,1,male,face,neutral,1,1858,female,Caucasian
47,1,male,face,neutral,1,2058,female,Caucasian
47,1,male,face,neutral,1,1957,female,Caucasian
47,1,male,face,neutral,1,2259,female,Caucasian
47,1,female,face,pain,1,2354,female,Caucasian
47,1,female,face,pain,1,2255,female,Caucasian
47,1,female,face,pain,1,1859,female,Caucasian
47,1,female,face,pain,1,2458,female,Caucasian
47,1,male,face,pain,1,2242,female,Caucasian
47,1,male,face,pain,1,1858,female,Caucasian
47,1,male,face,pain,1,2255,female,Caucasian
47,1,male,face,pain,1,2459,female,Caucasian
47,0,tree,tree,tree,1,2258,female,Caucasian
47,0,tree,tree,tree,1,2459,female,Caucasian
47,0,tree,tree,tree,1,1957,female,Caucasian
47,0,tree,tree,tree,1,2159,female,Caucasian
47,0,tree,tree,tree,1,2458,female,Caucasian
47,0,tree,tree,tree,0,2156,female,Caucasian
47,0,tree,tree,tree,0,1855,female,Caucasian
47,0,tree,tree,tree,0,2458,female,Caucasian
47,1,tree,tree,tree,1,2259,female,Caucasian
47,1,tree,tree,tree,1,2457,female,Caucasian
47,1,tree,tree,tree,1,1855,female,Caucasian
47,1,tree,tree,tree,1,2355,female,Caucasian
47,1,tree,tree,tree,1,1857,female,Caucasian
47,1,tree,tree,tree,1,1956,female,Caucasian
47,1,tree,tree,tree,1,2058,female,Caucasian
47,1,tree,tree,tree,1,2358,female,Caucasian
48,0,female,face,neutral,1,2342,female,Asian
48,0,female,face,neutral,0,2444,female,Asian
48,0,female,face,neutral,0,2342,female,Asian
48,0,female,face,neutral,0,2441,female,Asian
48,0,male,face,neutral,1,1941,female,Asian
48,0,male,face,neutral,1,2241,female,Asian
48,0,male,face,neutral,0,2142,female,Asian
48,0,male,face,neutral,0,1842,female,Asian
48,0,female,face,pain,0,2441,female,Asian
48,0,female,face,pain,0,2142,female,Asian
48,0,female,face,pain,0,2341,female,Asian
48,0,female,face,pain,0,2042,female,Asian
48,0,male,face,pain,0,1941,female,Asian
48,0,male,face,pain,0,2341,female,Asian
48,0,male,face,pain,0,2441,female,Asian
48,1,female,face,neutral,1,1840,female,Asian
48,1,female,face,neutral,1,1843,female,Asian
48,1,female,face,neutral,0,2441,female,Asian
48,1,male,face,neutral,1,1841,female,Asian
48,1,male,face,neutral,0,2242,female,Asian
48,1,male,face,neutral,0,1942,female,Asian
48,1,male,face,neutral,0,2242,female,Asian
48,1,female,face,pain,1,2443,female,Asian
48,1,female,face,pain,1,2336,female,Asian
48,1,female,face,pain,0,2240,female,Asian
48,1,female,face,pain,0,2443,female,Asian
48,1,male,face,pain,1,2042,female,Asian
48,1,male,face,pain,1,2142,female,Asian
48,1,male,face,pain,1,2243,female,Asian
48,1,male,face,pain,0,2243,female,Asian
48,0,tree,tree,tree,1,1942,female,Asian
48,0,tree,tree,tree,1,2442,female,Asian
48,0,tree,tree,tree,1,1841,female,Asian
48,0,tree,tree,tree,1,2441,female,Asian
48,0,tree,tree,tree,0,2141,female,Asian
48,0,tree,tree,tree,0,1841,female,Asian
48,0,tree,tree,tree,0,1841,female,Asian
48,0,tree,tree,tree,0,1943,female,Asian
48,1,tree,tree,tree,1,2042,female,Asian
48,1,tree,tree,tree,1,2243,female,Asian
48,1,tree,tree,tree,1,1941,female,Asian
48,1,tree,tree,tree,1,2342,female,Asian
48,1,tree,tree,tree,1,2241,female,Asian
48,1,tree,tree,tree,1,1943,female,Asian
48,1,tree,tree,tree,1,2243,female,Asian
48,1,tree,tree,tree,0,1941,female,Asian
48,0,female,face,neutral,0,2242,female,Asian
48,0,female,face,neutral,0,1843,female,Asian
48,0,female,face,neutral,0,2442,female,Asian
48,0,female,face,neutral,0,2339,female,Asian
48,0,male,face,neutral,1,2242,female,Asian
48,0,male,face,neutral,1,2341,female,Asian
48,0,male,face,neutral,0,1943,female,Asian
48,0,male,face,neutral,0,2042,female,Asian
48,0,female,face,pain,0,2043,female,Asian
48,0,female,face,pain,0,1842,female,Asian
48,0,female,face,pain,0,2042,female,Asian
48,0,female,face,pain,0,2242,female,Asian
48,0,male,face,pain,0,2041,female,Asian
48,0,male,face,pain,0,2043,female,Asian
48,0,male,face,pain,0,1940,female,Asian
48,0,male,face,pain,0,1841,female,Asian
48,1,female,face,neutral,1,2341,female,Asian
48,1,female,face,neutral,0,2041,female,Asian
48,1,female,face,neutral,0,2442,female,Asian
48,1,female,face,neutral,0,2041,female,Asian
48,1,male,face,neutral,1,2142,female,Asian
48,1,male,face,neutral,1,2141,female,Asian
48,1,male,face,neutral,1,1841,female,Asian
48,1,male,face,neutral,0,2041,female,Asian
48,1,female,face,pain,1,2442,female,Asian
48,1,female,face,pain,0,1941,female,Asian
48,1,female,face,pain,0,1941,female,Asian
48,1,female,face,pain,0,2142,female,Asian
48,1,male,face,pain,1,1942,female,Asian
48,1,male,face,pain,1,2042,female,Asian
48,1,male,face,pain,1,2142,female,Asian
48,1,male,face,pain,0,2041,female,Asian
48,0,tree,tree,tree,1,1941,female,Asian
48,0,tree,tree,tree,1,2443,female,Asian
48,0,tree,tree,tree,1,2241,female,Asian
48,0,tree,tree,tree,0,1841,female,Asian
48,0,tree,tree,tree,0,2041,female,Asian
48,0,tree,tree,tree,0,1841,female,Asian
48,0,tree,tree,tree,0,1942,female,Asian
48,1,tree,tree,tree,1,2442,female,Asian
48,1,tree,tree,tree,1,1847,female,Asian
48,1,tree,tree,tree,1,2040,female,Asian
48,1,tree,tree,tree,1,2442,female,Asian
48,1,tree,tree,tree,1,2243,female,Asian
48,1,tree,tree,tree,1,1841,female,Asian
48,1,tree,tree,tree,1,1940,female,Asian
48,1,tree,tree,tree,1,2040,female,Asian
48,0,female,face,neutral,0,2342,female,Asian
48,0,female,face,neutral,0,2158,female,Asian
48,0,female,face,neutral,0,1858,female,Asian
48,0,female,face,neutral,0,2460,female,Asian
48,0,male,face,neutral,0,1942,female,Asian
48,0,male,face,neutral,0,2043,female,Asian
48,0,male,face,neutral,0,2258,female,Asian
48,0,male,face,neutral,0,2257,female,Asian
48,0,female,face,pain,0,2141,female,Asian
48,0,female,face,pain,0,2441,female,Asian
48,0,female,face,pain,0,2442,female,Asian
48,0,female,face,pain,0,2258,female,Asian
48,0,male,face,pain,0,2442,female,Asian
48,0,male,face,pain,0,2158,female,Asian
48,0,male,face,pain,0,1958,female,Asian
48,0,male,face,pain,0,2159,female,Asian
48,1,female,face,neutral,1,2242,female,Asian
48,1,female,face,neutral,1,2357,female,Asian
48,1,female,face,neutral,1,1858,female,Asian
48,1,female,face,neutral,0,2159,female,Asian
48,1,male,face,neutral,1,2143,female,Asian
48,1,male,face,neutral,1,2041,female,Asian
48,1,male,face,neutral,0,2142,female,Asian
48,1,female,face,pain,1,2241,female,Asian
48,1,female,face,pain,1,2074,female,Asian
48,1,female,face,pain,1,1959,female,Asian
48,1,female,face,pain,0,1857,female,Asian
48,1,male,face,pain,1,2242,female,Asian
48,1,male,face,pain,1,2159,female,Asian
48,1,male,face,pain,1,2359,female,Asian
48,1,male,face,pain,1,2458,female,Asian
48,0,tree,tree,tree,1,1841,female,Asian
48,0,tree,tree,tree,1,2241,female,Asian
48,0,tree,tree,tree,1,2142,female,Asian
48,0,tree,tree,tree,1,2458,female,Asian
48,0,tree,tree,tree,0,2043,female,Asian
48,0,tree,tree,tree,0,1858,female,Asian
48,0,tree,tree,tree,0,2459,female,Asian
48,0,tree,tree,tree,0,1858,female,Asian
48,1,tree,tree,tree,1,1843,female,Asian
48,1,tree,tree,tree,1,2158,female,Asian
48,1,tree,tree,tree,1,2157,female,Asian
48,1,tree,tree,tree,1,2059,female,Asian
48,1,tree,tree,tree,1,2459,female,Asian
48,1,tree,tree,tree,1,2259,female,Asian
48,1,tree,tree,tree,1,2058,female,Asian
48,1,tree,tree,tree,1,2458,female,Asian
48,0,female,face,neutral,0,1858,female,Asian
48,0,female,face,neutral,0,1859,female,Asian
48,0,female,face,neutral,0,1858,female,Asian
48,0,female,face,neutral,0,1958,female,Asian
48,0,male,face,neutral,0,2342,female,Asian
48,0,male,face,neutral,0,1842,female,Asian
48,0,male,face,neutral,0,1858,female,Asian
48,0,male,face,neutral,0,1858,female,Asian
48,0,female,face,pain,0,1942,female,Asian
48,0,female,face,pain,0,1958,female,Asian
48,0,female,face,pain,0,2357,female,Asian
48,0,female,face,pain,0,1956,female,Asian
48,0,male,face,pain,0,2457,female,Asian
48,0,male,face,pain,0,1958,female,Asian
48,0,male,face,pain,0,2358,female,Asian
48,1,female,face,neutral,1,2357,female,Asian
48,1,female,face,neutral,1,2459,female,Asian
48,1,female,face,neutral,0,2459,female,Asian
48,1,female,face,neutral,0,2158,female,Asian
48,1,male,face,neutral,1,2458,female,Asian
48,1,male,face,neutral,1,1943,female,Asian
48,1,male,face,neutral,1,2142,female,Asian
48,1,male,face,neutral,0,2356,female,Asian
48,1,female,face,pain,1,1857,female,Asian
48,1,female,face,pain,1,2257,female,Asian
48,1,female,face,pain,0,2458,female,Asian
48,1,female,face,pain,0,1957,female,Asian
48,1,male,face,pain,1,2257,female,Asian
48,1,male,face,pain,1,2057,female,Asian
48,1,male,face,pain,1,2359,female,Asian
48,1,male,face,pain,1,1956,female,Asian
48,0,tree,tree,tree,1,2158,female,Asian
48,0,tree,tree,tree,1,2158,female,Asian
48,0,tree,tree,tree,1,1958,female,Asian
48,0,tree,tree,tree,1,1866,female,Asian
48,0,tree,tree,tree,0,2342,female,Asian
48,0,tree,tree,tree,0,2242,female,Asian
48,0,tree,tree,tree,0,1857,female,Asian
48,0,tree,tree,tree,0,2257,female,Asian
48,1,tree,tree,tree,1,2258,female,Asian
48,1,tree,tree,tree,1,2143,female,Asian
48,1,tree,tree,tree,1,2242,female,Asian
48,1,tree,tree,tree,1,2041,female,Asian
48,1,tree,tree,tree,1,2358,female,Asian
48,1,tree,tree,tree,1,1857,female,Asian
48,1,tree,tree,tree,1,1958,female,Asian
48,1,tree,tree,tree,1,2158,female,Asian
49,0,female,face,neutral,0,2442,female,Caucasian
49,0,female,face,neutral,0,2337,female,Caucasian
49,0,female,face,neutral,0,2243,female,Caucasian
49,0,female,face,neutral,0,2342,female,Caucasian
49,0,male,face,neutral,1,2037,female,Caucasian
49,0,male,face,neutral,0,2342,female,Caucasian
49,0,male,face,neutral,0,1842,female,Caucasian
49,0,male,face,neutral,0,2242,female,Caucasian
49,0,female,face,pain,1,2343,female,Caucasian
49,0,female,face,pain,0,1842,female,Caucasian
49,0,female,face,pain,0,2241,female,Caucasian
49,0,female,face,pain,0,1942,female,Caucasian
49,0,male,face,pain,0,2314,female,Caucasian
49,0,male,face,pain,0,2241,female,Caucasian
49,0,male,face,pain,0,1841,female,Caucasian
49,1,female,face,neutral,0,1938,female,Caucasian
49,1,female,face,neutral,0,2039,female,Caucasian
49,1,female,face,neutral,0,2441,female,Caucasian
49,1,female,face,neutral,0,2142,female,Caucasian
49,1,male,face,neutral,1,2241,female,Caucasian
49,1,male,face,neutral,0,2442,female,Caucasian
49,1,male,face,neutral,0,2442,female,Caucasian
49,1,male,face,neutral,0,2243,female,Caucasian
49,1,female,face,pain,1,1842,female,Caucasian
49,1,female,face,pain,1,2142,female,Caucasian
49,1,female,face,pain,0,1943,female,Caucasian
49,1,female,face,pain,0,2141,female,Caucasian
49,1,male,face,pain,0,1941,female,Caucasian
49,1,male,face,pain,0,1942,female,Caucasian
49,1,male,face,pain,0,2342,female,Caucasian
49,1,male,face,pain,0,1942,female,Caucasian
49,0,tree,tree,tree,1,2038,female,Caucasian
49,0,tree,tree,tree,1,1938,female,Caucasian
49,0,tree,tree,tree,1,2043,female,Caucasian
49,0,tree,tree,tree,1,2242,female,Caucasian
49,0,tree,tree,tree,1,2442,female,Caucasian
49,0,tree,tree,tree,1,2143,female,Caucasian
49,0,tree,tree,tree,1,2242,female,Caucasian
49,0,tree,tree,tree,1,2140,female,Caucasian
49,1,tree,tree,tree,1,2141,female,Caucasian
49,1,tree,tree,tree,1,2038,female,Caucasian
49,1,tree,tree,tree,1,2237,female,Caucasian
49,1,tree,tree,tree,1,2240,female,Caucasian
49,1,tree,tree,tree,1,1941,female,Caucasian
49,1,tree,tree,tree,1,2042,female,Caucasian
49,1,tree,tree,tree,1,2438,female,Caucasian
49,1,tree,tree,tree,1,2141,female,Caucasian
49,0,female,face,neutral,0,2041,female,Caucasian
49,0,female,face,neutral,0,2141,female,Caucasian
49,0,female,face,neutral,0,2242,female,Caucasian
49,0,female,face,neutral,0,1842,female,Caucasian
49,0,male,face,neutral,0,2237,female,Caucasian
49,0,male,face,neutral,0,1841,female,Caucasian
49,0,male,face,neutral,0,2042,female,Caucasian
49,0,male,face,neutral,0,1941,female,Caucasian
49,0,female,face,pain,0,2441,female,Caucasian
49,0,female,face,pain,0,2441,female,Caucasian
49,0,female,face,pain,0,2242,female,Caucasian
49,0,female,face,pain,0,2041,female,Caucasian
49,0,male,face,pain,0,2242,female,Caucasian
49,0,male,face,pain,0,1941,female,Caucasian
49,0,male,face,pain,0,2241,female,Caucasian
49,0,male,face,pain,0,2241,female,Caucasian
49,1,female,face,neutral,0,2442,female,Caucasian
49,1,female,face,neutral,0,2042,female,Caucasian
49,1,female,face,neutral,0,2242,female,Caucasian
49,1,male,face,neutral,0,2442,female,Caucasian
49,1,male,face,neutral,0,2241,female,Caucasian
49,1,male,face,neutral,0,2241,female,Caucasian
49,1,male,face,neutral,0,2041,female,Caucasian
49,1,female,face,pain,0,2043,female,Caucasian
49,1,female,face,pain,0,2441,female,Caucasian
49,1,female,face,pain,0,1942,female,Caucasian
49,1,female,face,pain,0,2143,female,Caucasian
49,1,male,face,pain,0,2142,female,Caucasian
49,1,male,face,pain,0,2442,female,Caucasian
49,1,male,face,pain,0,1841,female,Caucasian
49,1,male,face,pain,0,2041,female,Caucasian
49,0,tree,tree,tree,1,2241,female,Caucasian
49,0,tree,tree,tree,1,2141,female,Caucasian
49,0,tree,tree,tree,1,2241,female,Caucasian
49,0,tree,tree,tree,1,2343,female,Caucasian
49,0,tree,tree,tree,1,1942,female,Caucasian
49,0,tree,tree,tree,1,2442,female,Caucasian
49,0,tree,tree,tree,1,1941,female,Caucasian
49,0,tree,tree,tree,1,2243,female,Caucasian
49,1,tree,tree,tree,1,2141,female,Caucasian
49,1,tree,tree,tree,1,2241,female,Caucasian
49,1,tree,tree,tree,1,2042,female,Caucasian
49,1,tree,tree,tree,1,1842,female,Caucasian
49,1,tree,tree,tree,1,2340,female,Caucasian
